,im,label
3765,[0.32223916],1
3766,[0.30221045],1
3767,[0.52436946],1
3768,[0.4479483],1
3769,[0.43161497],1
3770,[0.38443916],1
3771,[0.3394109],1
3772,[0.34957502],1
3773,[0.29251713],1
3774,[0.46398558],1
3775,[0.39304322],1
3776,[0.53762269],1
3777,[0.40778224],1
3778,[0.43313628],1
3779,[0.38000964],1
3780,[0.43345538],1
3781,[0.32222508],1
3782,[0.45235832],1
3783,[0.3781201],1
3784,[0.75340975],1
3785,[0.428622],1
3786,[0.81231914],1
3787,[0.45288812],1
3788,[0.49470899],1
3789,[0.44368911],1
3790,[0.4369809],1
3791,[0.43415767],1
3792,[0.41893359],1
3793,[0.38992908],1
3794,[0.44830572],1
3795,[0.36819705],1
3796,[0.45787856],1
3797,[0.42671545],1
3798,[0.36196676],1
3799,[0.84655995],1
3800,[0.49433642],1
3801,[0.65479236],1
3802,[0.80363617],1
3803,[0.43091374],1
3804,[0.37903033],1
3805,[0.49716055],1
3806,[0.23249667],1
3807,[0.44914314],1
3808,[0.35341653],1
3809,[0.43262121],1
3810,[0.47528435],1
3811,[0.86028254],1
3812,[0.3889865],1
3813,[0.42159865],1
3814,[0.41161041],1
3815,[0.31812344],1
3816,[1.06798967],1
3817,[0.41289582],1
3818,[0.45276337],1
3819,[0.43634122],1
3820,[0.31002048],1
3821,[0.43040452],1
3822,[0.35120325],1
3823,[0.66702585],1
3824,[0.49953556],1
3825,[0.49492528],1
3826,[0.41725153],1
3827,[0.39548482],1
3828,[0.29048746],1
3829,[0.36356838],1
3830,[0.73206928],1
3831,[0.70421848],1
3832,[0.47087875],1
3833,[0.38157799],1
3834,[0.4584272],1
3835,[0.40457313],1
3836,[0.38544678],1
3837,[0.4199856],1
3838,[0.35234865],1
3839,[0.70905564],1
3840,[0.48725196],1
3841,[0.49911208],1
3842,[0.40831294],1
3843,[0.39638858],1
3844,[0.76538265],1
3845,[0.31782558],1
3846,[0.66374104],1
3847,[0.3690106],1
3848,[0.31885981],1
3849,[0.43773725],1
3850,[0.38415035],1
3851,[0.82796818],1
3852,[0.45912096],1
3853,[0.35892647],1
3854,[0.50481444],1
3855,[0.4248467],1
3856,[0.30364322],1
3857,[0.34617163],1
3858,[0.49349557],1
3859,[0.44093681],1
3860,[0.4182092],1
3861,[0.25396038],1
3862,[0.48814319],1
3863,[0.41077211],1
3864,[0.36317652],1
3865,[0.21743775],1
3866,[0.26158766],1
3867,[0.24744666],1
3868,[0.28104784],1
3869,[0.360998],1
3870,[0.35543861],1
3871,[0.30305406],1
3872,[0.47633549],1
3873,[0.33450121],1
3874,[0.29743175],1
3875,[0.39933439],1
3876,[0.41464872],1
3877,[0.24174102],1
3878,[0.38020514],1
3879,[0.29791471],1
3880,[0.40087514],1
3881,[0.45153223],1
3882,[0.41791445],1
3883,[0.39775662],1
3884,[0.46818397],1
3885,[0.47106144],1
3886,[0.35131555],1
3887,[0.47319727],1
3888,[0.4596759],1
3889,[0.54338785],1
3890,[0.49337446],1
3891,[0.41639345],1
3892,[0.42448769],1
3893,[0.63033722],1
3894,[0.59143746],1
3895,[0.57602766],1
3896,[0.47028419],1
3897,[0.79858658],1
3898,[0.44251861],1
3899,[0.45634726],1
3900,[0.47312945],1
3901,[0.8100201],1
3902,[0.4518001],1
3903,[0.30458604],1
3904,[0.47422766],1
3905,[0.44455725],1
3906,[0.37053033],1
3907,[0.46241924],1
3908,[0.52153219],1
3909,[0.36954359],1
3910,[0.44526171],1
3911,[0.49535224],1
3912,[0.47356507],1
3913,[0.42338729],1
3914,[0.58412561],1
3915,[0.41194568],1
3916,[0.49668512],1
3917,[0.57374624],1
3918,[0.46246454],1
3919,[0.86487109],1
3920,[0.60755691],1
3921,[0.73133113],1
3922,[0.48420193],1
3923,[0.67221007],1
3924,[0.44670273],1
3925,[0.34996919],1
3926,[0.42907087],1
3927,[0.53544213],1
3928,[0.44199882],1
3929,[0.4020555],1
3930,[0.85177715],1
3931,[0.54688675],1
3932,[0.48852478],1
3933,[0.95074653],1
3934,[0.51344406],1
3935,[0.46419727],1
3936,[0.710746],1
3937,[0.69317026],1
3938,[0.49853869],1
3939,[0.49059115],1
3940,[0.47776018],1
3941,[0.84817736],1
3942,[0.42929927],1
3943,[0.59834399],1
3944,[0.48860844],1
3945,[0.56249581],1
3946,[0.47811847],1
3947,[0.45957749],1
3948,[0.44296071],1
3949,[0.46874381],1
3950,[0.67689299],1
3951,[0.45424354],1
3952,[0.49273879],1
3953,[0.39672829],1
3954,[0.36196448],1
3955,[0.37627671],1
3956,[0.46384419],1
3957,[0.42395545],1
3958,[0.78513391],1
3959,[0.48965877],1
3960,[0.33560786],1
3961,[0.40253443],1
3962,[0.42262568],1
3963,[0.44690423],1
3964,[0.26409566],1
3965,[0.29268456],1
3966,[0.37312617],1
3967,[0.34492836],1
3968,[0.37181138],1
3969,[0.39868003],1
3970,[0.25894643],1
3971,[0.37445081],1
3972,[0.38637744],1
3973,[0.27667229],1
3974,[0.48107191],1
3975,[0.49700048],1
3976,[0.31507467],1
3977,[0.66558199],1
3978,[0.43989869],1
3979,[0.3406021],1
3980,[0.92156712],1
3981,[0.35048054],1
3982,[0.40056516],1
3983,[0.3973405],1
3984,[0.67723928],1
3985,[0.41103031],1
3986,[1.10320165],1
3987,[0.52002406],1
3988,[0.96212731],1
3989,[0.47921123],1
3990,[0.71609005],1
3991,[0.41858121],1
3992,[0.70446849],1
3993,[0.64386235],1
3994,[0.43814556],1
3995,[0.49483803],1
3996,[0.46212005],1
3997,[0.46950572],1
3998,[0.76233137],1
3999,[0.60248382],1
4000,[0.48407885],1
4001,[0.63522198],1
4002,[0.40160308],1
4003,[0.48778064],1
4004,[0.28235549],1
4005,[0.43788771],1
4006,[0.45077795],1
4007,[0.46005194],1
4008,[0.46846608],1
4009,[0.60264489],1
4010,[0.46223763],1
4011,[0.40237368],1
4012,[0.44316769],1
4013,[0.42530534],1
4014,[0.48701341],1
4015,[0.4301418],1
4016,[0.76854222],1
4017,[0.42110879],1
4018,[0.51301405],1
4019,[1.05211641],1
4020,[0.461028],1
4021,[1.0229683],1
4022,[0.63649777],1
4023,[0.47856388],1
4024,[0.3894684],1
4025,[0.35255083],1
4026,[0.52258512],1
4027,[0.46772551],1
4028,[0.62575242],1
4029,[1.19294855],1
4030,[0.47712998],1
4031,[0.40148364],1
4032,[0.87612994],1
4033,[0.76077343],1
4034,[0.40996794],1
4035,[0.40763829],1
4036,[0.84324116],1
4037,[0.47733204],1
4038,[0.63706611],1
4039,[0.43918897],1
4040,[0.41211594],1
4041,[0.34587129],1
4042,[1.07840565],1
4043,[0.46917408],1
4044,[0.46716316],1
4045,[0.42902703],1
4046,[0.31680198],1
4047,[0.41506907],1
4048,[0.39835117],1
4049,[0.42336062],1
4050,[0.4246465],1
4051,[0.48305721],1
4052,[0.43982642],1
4053,[0.33681347],1
4054,[0.25176465],1
4055,[0.48178176],1
4056,[0.44185438],1
4057,[1.03594007],1
4058,[0.50688743],1
4059,[0.37486277],1
4060,[0.51374508],1
4061,[0.36984117],1
4062,[0.37181132],1
4063,[0.36296482],1
4064,[0.43694735],1
4065,[0.43258553],1
4066,[0.39581438],1
4067,[0.42236604],1
4068,[0.38672198],1
4069,[0.30796558],1
4070,[0.32159713],1
4071,[0.51863708],1
4072,[0.38930865],1
4073,[0.46523264],1
4074,[0.3724446],1
4075,[0.40927512],1
4076,[0.38521409],1
4077,[0.33681925],1
4078,[0.3963279],1
4079,[0.49538134],1
4080,[0.51762631],1
4081,[0.78886912],1
4082,[0.67942527],1
4083,[0.91794671],1
4084,[0.5888473],1
4085,[0.43732707],1
4086,[0.63974124],1
4087,[0.41614369],1
4088,[0.4604343],1
4089,[0.69032966],1
4090,[0.34115908],1
4091,[0.6713397],1
4092,[0.37327471],1
4093,[0.6391849],1
4094,[0.52789756],1
4095,[0.4242557],1
4096,[0.82219148],1
4097,[0.68789096],1
4098,[0.4910132],1
4099,[0.45986632],1
4100,[0.51101472],1
4101,[0.28580591],1
4102,[0.41516698],1
4103,[0.21858159],1
4104,[0.39706092],1
4105,[0.3099415],1
4106,[0.4596786],1
4107,[0.45355056],1
4108,[0.69570436],1
4109,[0.48588792],1
4110,[0.84941321],1
4111,[0.48726085],1
4112,[0.39327602],1
4113,[0.48328159],1
4114,[0.3501762],1
4115,[0.49865279],1
4116,[0.33591071],1
4117,[0.3749265],1
4118,[0.62391173],1
4119,[0.45917671],1
4120,[0.81730999],1
4121,[0.96631398],1
4122,[0.46282222],1
4123,[0.35862659],1
4124,[0.40442018],1
4125,[0.35206721],1
4126,[0.44477726],1
4127,[0.48143383],1
4128,[0.83872038],1
4129,[0.39305253],1
4130,[0.42945556],1
4131,[0.48345232],1
4132,[0.66207673],1
4133,[0.31742582],1
4134,[0.36064567],1
4135,[0.36189328],1
4136,[1.17027481],1
4137,[0.61408994],1
4138,[0.52549751],1
4139,[0.42449061],1
4140,[0.35371667],1
4141,[0.46705409],1
4142,[0.32897421],1
4143,[0.51140891],1
4144,[0.323613],1
4145,[0.39457492],1
4146,[0.44784866],1
4147,[0.56292809],1
4148,[0.74740787],1
4149,[0.80211218],1
4150,[0.33357185],1
4151,[0.47220718],1
4152,[0.42756908],1
4153,[0.31778739],1
4154,[0.36541655],1
4155,[0.58401644],1
4156,[0.42781505],1
4157,[0.44255006],1
4158,[0.28398069],1
4159,[0.47853193],1
4160,[0.5579808],1
4161,[0.28633387],1
4162,[0.1878212],1
4163,[0.26241355],1
4164,[0.22233508],1
4165,[0.20710378],1
4166,[0.20560475],1
4167,[0.23176159],1
4168,[0.15985966],1
4169,[0.29912371],1
4170,[0.25234486],1
4171,[0.15042211],1
4172,[0.26515885],1
4173,[0.33346526],1
4174,[0.24638213],1
4175,[0.34075242],1
4176,[0.27575603],1
4177,[0.52264359],1
4178,[0.32212322],1
4179,[0.4231942],1
4180,[0.32577846],1
4181,[0.47694288],1
4182,[0.44032772],1
4183,[0.3623286],1
4184,[0.58184954],1
4185,[0.30472921],1
4186,[0.36701775],1
4187,[1.18220284],1
4188,[0.33974203],1
4189,[0.47175504],1
4190,[0.73167822],1
4191,[0.3279081],1
4192,[0.77833032],1
4193,[1.2457041],1
4194,[0.3368264],1
4195,[0.36697482],1
4196,[0.46920404],1
4197,[0.42548358],1
4198,[0.39501051],1
4199,[0.67372977],1
4200,[0.23307877],1
4201,[0.30343434],1
4202,[0.19118736],1
4203,[0.6561945],1
4204,[0.47694238],1
4205,[0.4371546],1
4206,[0.3232997],1
4207,[0.36658616],1
4208,[0.40863305],1
4209,[0.48401967],1
4210,[0.25204673],1
4211,[0.33268223],1
4212,[0.37553182],1
4213,[0.38952844],1
4214,[0.67283744],1
4215,[0.79739139],1
4216,[0.41257979],1
4217,[1.09587714],1
4218,[0.48741782],1
4219,[0.47317439],1
4220,[0.87305599],1
4221,[1.01199357],1
4222,[0.55791587],1
4223,[0.85592963],1
4224,[0.3920071],1
4225,[0.57322239],1
4226,[0.39548324],1
4227,[0.49664287],1
4228,[0.56788268],1
4229,[0.92600815],1
4230,[0.38251681],1
4231,[0.34883001],1
4232,[0.91925774],1
4233,[0.44331131],1
4234,[0.37023629],1
4235,[0.37635961],1
4236,[0.4391822],1
4237,[0.37755131],1
4238,[0.36049193],1
4239,[0.80751633],1
4240,[0.43352934],1
4241,[0.23214388],1
4242,[0.44317315],1
4243,[0.45601971],1
4244,[1.03008593],1
4245,[0.51397779],1
4246,[0.44183963],1
4247,[0.4581552],1
4248,[0.44416164],1
4249,[0.48877014],1
4250,[0.71839456],1
4251,[0.73485376],1
4252,[0.48854126],1
4253,[0.49444445],1
4254,[0.88808658],1
4255,[0.34228606],1
4256,[0.44627815],1
4257,[0.3048704],1
4258,[0.24321249],1
4259,[0.24722647],1
4260,[0.37711324],1
4261,[0.28975323],1
4262,[0.27660676],1
4263,[0.31623826],1
4264,[0.31571391],1
4265,[0.37674878],1
4266,[0.33658101],1
4267,[0.28562789],1
4268,[0.25747585],1
4269,[0.34155917],1
4270,[0.36608849],1
4271,[0.37730258],1
4272,[0.4796764],1
4273,[0.3040123],1
4274,[0.36477376],1
4275,[0.25359556],1
4276,[0.12773854],1
4277,[0.42178787],1
4278,[0.19640019],1
4279,[0.36637926],1
4280,[0.29982334],1
4281,[0.33399995],1
4282,[0.35373537],1
4283,[0.2586734],1
4284,[0.43223758],1
4285,[0.39929512],1
4286,[0.20162398],1
4287,[0.38914903],1
4288,[0.17734859],1
4289,[0.28770056],1
4290,[0.34774298],1
4291,[0.2704438],1
4292,[0.27758191],1
4293,[0.37908076],1
4294,[0.49073245],1
4295,[0.36881494],1
4296,[0.38949147],1
4297,[0.4761503],1
4298,[0.3629487],1
4299,[0.27186106],1
4300,[0.40559543],1
4301,[0.25458595],1
4302,[0.1970216],1
4303,[0.14666706],1
4304,[0.39093299],1
4305,[0.39710291],1
4306,[0.39369777],1
4307,[0.31675233],1
4308,[0.31714764],1
4309,[0.40980819],1
4310,[0.26694703],1
4311,[0.42753838],1
4312,[0.33493896],1
4313,[0.30772486],1
4314,[0.2867544],1
4315,[0.32702907],1
4316,[0.30150991],1
4317,[0.343266],1
4318,[0.44537801],1
4319,[0.34648618],1
4320,[0.33919734],1
4321,[0.17417488],1
4322,[0.16780255],1
4323,[0.2612918],1
4324,[0.24514393],1
4325,[0.33506143],1
4326,[0.41982652],1
4327,[0.34060648],1
4328,[0.20718441],1
4329,[0.45125575],1
4330,[0.44898725],1
4331,[0.1837692],1
4332,[0.26000069],1
4333,[0.3226454],1
4334,[0.3688132],1
4335,[0.38781802],1
4336,[0.36752146],1
4337,[0.43740898],1
4338,[0.22221803],1
4339,[0.56923577],1
4340,[0.34080018],1
4341,[0.41641615],1
4342,[0.25265128],1
4343,[0.16380631],1
4344,[0.25077563],1
4345,[0.37558871],1
4346,[0.3756312],1
4347,[0.37974465],1
4348,[0.28050644],1
4349,[0.28572895],1
4350,[0.24853672],1
4351,[0.16785372],1
4352,[0.21382371],1
4353,[0.35121729],1
4354,[0.43641224],1
4355,[0.37840445],1
4356,[0.28116314],1
4357,[0.19304021],1
4358,[0.23295419],1
4359,[0.31763379],1
4360,[0.24198751],1
4361,[0.25936368],1
4362,[0.35012233],1
4363,[0.28080361],1
4364,[0.30431357],1
4365,[0.25091493],1
4366,[0.22546224],1
4367,[0.19504747],1
4368,[0.36648715],1
4369,[0.28257557],1
4370,[0.42472431],1
4371,[0.31537479],1
4372,[0.31838899],1
4373,[0.32314418],1
4374,[0.3316842],1
4375,[0.17548234],1
4376,[0.36264771],1
4377,[0.23091677],1
4378,[0.38828517],1
4379,[0.28395535],1
4380,[0.29655589],1
4381,[0.42818023],1
4382,[0.31474487],1
4383,[0.3402922],1
4384,[0.36557529],1
4385,[0.24059604],1
4386,[0.31820569],1
4387,[0.2003841],1
4388,[0.19505661],1
4389,[0.31115112],1
4390,[0.23758638],1
4391,[0.20248675],1
4392,[0.38517867],1
4393,[0.44611364],1
4394,[0.4110808],1
4395,[0.35564662],1
4396,[0.46522905],1
4397,[0.40891233],1
4398,[0.24624208],1
4399,[0.29744203],1
4400,[0.16866793],1
4401,[0.22285169],1
4402,[0.27533846],1
4403,[0.28501934],1
4404,[0.34964193],1
4405,[0.3866153],1
4406,[0.33371722],1
4407,[0.24625785],1
4408,[0.36645296],1
4409,[0.18265738],1
4410,[0.49586813],1
4411,[0.29373298],1
4412,[0.12863241],1
4413,[0.2745713],1
4414,[0.22776182],1
4415,[0.25507587],1
4416,[0.22743289],1
4417,[0.27557308],1
4418,[0.33697854],1
4419,[0.24297726],1
4420,[0.38819029],1
4421,[0.22480074],1
4422,[0.27025105],1
4423,[0.22627238],1
4424,[0.43388824],1
4425,[0.32165339],1
4426,[0.36718777],1
4427,[0.25515079],1
4428,[0.36241051],1
4429,[0.3385379],1
4430,[0.17519552],1
4431,[0.29976622],1
4432,[0.35734572],1
4433,[0.31687789],1
4434,[0.39213065],1
4435,[0.31663524],1
4436,[0.35253102],1
4437,[0.18498994],1
4438,[0.43273776],1
4439,[0.28972299],1
4440,[0.36937851],1
4441,[0.20370945],1
4442,[0.15038612],1
4443,[0.26183773],1
4444,[0.29225266],1
4445,[0.35130949],1
4446,[0.29638867],1
4447,[0.35593195],1
4448,[0.29686365],1
4449,[0.20453353],1
4450,[0.19235497],1
4451,[0.29101647],1
4452,[0.32573357],1
4453,[0.46085405],1
4454,[0.34147116],1
4455,[0.06227304],1
4456,[0.14531053],1
4457,[0.15562116],1
4458,[0.11749738],1
4459,[0.01521756],1
4460,[0.],1
4461,[0.02952882],1
4462,[0.0053619],1
4463,[0.19143212],1
4464,[0.11170004],1
4465,[0.07832234],1
4466,[0.34686131],1
4467,[0.08014053],1
4468,[0.06960332],1
4469,[0.18156802],1
4470,[0.25567794],1
4471,[0.01181007],1
4472,[0.13543882],1
4473,[0.11079945],1
4474,[0.10461434],1
4475,[0.16177976],1
4476,[0.097124],1
4477,[0.07012708],1
4478,[0.05546021],1
4479,[0.08870186],1
4480,[0.08134754],1
4481,[0.19671736],1
4482,[0.16441391],1
4483,[0.27239224],1
4484,[0.15278958],1
4485,[0.14157397],1
4486,[0.2079666],1
4487,[0.18815581],1
4488,[0.3357882],1
4489,[0.18669776],1
4490,[0.2279862],1
4491,[0.32262276],1
4492,[0.10769949],1
4493,[0.10108846],1
4494,[0.33891144],1
4495,[0.21758287],1
4496,[0.12213859],1
4497,[0.12380098],1
4498,[0.03648162],1
4499,[0.21527201],1
4500,[0.2407726],1
4501,[0.28501327],1
4502,[0.13096719],1
4503,[0.0371173],1
4504,[0.05250689],1
4505,[0.2204224],1
4506,[0.14287177],1
4507,[0.11733915],1
4508,[0.23588197],1
4509,[0.17397402],1
4510,[0.29088227],1
4511,[0.18170218],1
4512,[0.27196676],1
4513,[0.38516886],1
4514,[0.13999346],1
4515,[0.25180114],1
4516,[0.13932609],1
4517,[0.10171953],1
4518,[0.08799793],1
4519,[0.17469727],1
4520,[0.18661034],1
4521,[0.30308521],1
4522,[0.18110033],1
4523,[0.16107361],1
4524,[0.11620884],1
4525,[0.24658081],1
4526,[0.10439422],1
4527,[0.27405878],1
4528,[0.16881366],1
4529,[0.2261957],1
4530,[0.23650486],1
4531,[0.32751572],1
4532,[0.12673876],1
4533,[0.13853688],1
4534,[0.16904809],1
4535,[0.25781265],1
4536,[0.1488193],1
4537,[0.21297487],1
4538,[0.35766009],1
4539,[0.13517514],1
4540,[0.27373599],1
4541,[0.16409924],1
4542,[0.16570747],1
4543,[0.12137688],1
4544,[0.13744065],1
4545,[0.20354886],1
4546,[0.46407426],1
4547,[0.1867061],1
4548,[0.15225452],1
4549,[0.17223473],1
4550,[0.32219432],1
4551,[0.13912816],1
4552,[0.25496884],1
4553,[0.16776445],1
4554,[0.29546414],1
4555,[0.47391922],1
4556,[0.46250022],1
4557,[0.30635947],1
4558,[0.17929015],1
4559,[0.24399918],1
4560,[0.24085109],1
4561,[0.22516679],1
4562,[0.25720639],1
4563,[0.27180663],1
4564,[0.187329],1
4565,[0.28857609],1
4566,[0.32824012],1
4567,[0.16920765],1
4568,[0.24890568],1
4569,[0.3344974],1
4570,[0.16083918],1
4571,[0.31667984],1
4572,[0.25850047],1
4573,[0.38455685],1
4574,[0.32542255],1
4575,[0.37133216],1
4576,[0.28012974],1
4577,[0.43709957],1
4578,[0.41917605],1
4579,[0.26122114],1
4580,[0.76225117],1
4581,[0.31459449],1
4582,[0.40395417],1
4583,[0.46567319],1
4584,[0.41133341],1
4585,[0.81283219],1
4586,[0.59443672],1
4587,[0.33334722],1
4588,[0.98978513],1
4589,[0.63208676],1
4590,[0.44359663],1
4591,[0.29654152],1
4592,[0.38833805],1
4593,[0.33535394],1
4594,[0.38277725],1
4595,[0.49230118],1
4596,[0.48431608],1
4597,[0.15459711],1
4598,[0.32256783],1
4599,[0.25164166],1
4600,[0.49787961],1
4601,[0.51511403],1
4602,[0.27136187],1
4603,[0.3729894],1
4604,[0.42818223],1
4605,[0.41678742],1
4606,[0.30697381],1
4607,[0.43002098],1
4608,[0.38746272],1
4609,[0.47889925],1
4610,[0.49973011],1
4611,[0.41700745],1
4612,[0.34679999],1
4613,[0.46929863],1
4614,[0.44340728],1
4615,[0.43944319],1
4616,[0.37522664],1
4617,[0.38877647],1
4618,[0.47032489],1
4619,[0.47424076],1
4620,[0.46224515],1
4621,[1.00033883],1
4622,[0.4815029],1
4623,[0.39194992],1
4624,[0.48072974],1
4625,[0.48369519],1
4626,[0.34213457],1
4627,[0.38036943],1
4628,[0.46134533],1
4629,[0.55575501],1
4630,[0.43625097],1
4631,[0.43228372],1
4632,[0.41043008],1
4633,[0.40373644],1
4634,[0.34969011],1
4635,[0.37961706],1
4636,[0.3495847],1
4637,[0.37513916],1
4638,[0.40375461],1
4639,[0.43887818],1
4640,[0.62817224],1
4641,[0.46335665],1
4642,[0.46099787],1
4643,[0.4441468],1
4644,[0.43701736],1
4645,[0.47599275],1
4646,[0.56365408],1
4647,[0.42818024],1
4648,[0.47038347],1
4649,[0.49600272],1
4650,[0.44256091],1
4651,[0.37829822],1
4652,[0.48956183],1
4653,[0.26060656],1
4654,[0.49267803],1
4655,[0.95415177],1
4656,[0.28844967],1
4657,[0.15884095],1
4658,[0.24797348],1
4659,[0.21266443],1
4660,[0.20278196],1
4661,[0.19589588],1
4662,[0.20226867],1
4663,[0.15083006],1
4664,[0.39594814],1
4665,[0.26146542],1
4666,[0.16243827],1
4667,[0.25042142],1
4668,[0.25973602],1
4669,[0.23608048],1
4670,[0.29000143],1
4671,[0.25378155],1
4672,[0.57512057],1
4673,[0.31789012],1
4674,[0.37242237],1
4675,[0.30232383],1
4676,[0.43679366],1
4677,[0.37671006],1
4678,[0.28927096],1
4679,[0.56558279],1
4680,[0.28651531],1
4681,[0.39491488],1
4682,[0.66874183],1
4683,[0.3433452],1
4684,[0.98335637],1
4685,[0.48904251],1
4686,[0.40583046],1
4687,[0.68960545],1
4688,[0.97144945],1
4689,[0.42543012],1
4690,[0.31520072],1
4691,[0.40323766],1
4692,[0.38620094],1
4693,[0.34566708],1
4694,[0.67596467],1
4695,[0.81592923],1
4696,[0.15944683],1
4697,[0.33861537],1
4698,[0.27739378],1
4699,[0.66253449],1
4700,[0.43810583],1
4701,[0.29797907],1
4702,[0.25451398],1
4703,[0.37018561],1
4704,[0.43904209],1
4705,[0.25325291],1
4706,[0.45398639],1
4707,[0.38097279],1
4708,[0.80360019],1
4709,[0.6633239],1
4710,[1.01405182],1
4711,[0.43461542],1
4712,[0.61477776],1
4713,[0.49424565],1
4714,[0.42976925],1
4715,[0.43602471],1
4716,[0.47380483],1
4717,[0.93550362],1
4718,[0.96807806],1
4719,[0.39140873],1
4720,[0.57712121],1
4721,[0.42083511],1
4722,[0.39152267],1
4723,[0.75314256],1
4724,[0.8111425],1
4725,[0.41755532],1
4726,[0.3447303],1
4727,[1.31789379],1
4728,[0.56817919],1
4729,[0.36478388],1
4730,[0.41936188],1
4731,[0.38945925],1
4732,[0.40074978],1
4733,[0.40372232],1
4734,[0.7111785],1
4735,[0.44790567],1
4736,[0.40833167],1
4737,[0.44802262],1
4738,[0.61242369],1
4739,[0.99185222],1
4740,[0.48808348],1
4741,[0.40127535],1
4742,[0.54672682],1
4743,[0.46637968],1
4744,[0.48148842],1
4745,[0.63662387],1
4746,[0.59655466],1
4747,[0.74464345],1
4748,[1.15397813],1
4749,[0.68093005],1
4750,[0.35854117],1
4751,[0.48713972],1
4752,[0.21944093],1
4753,[0.4233152],1
4754,[0.48621862],1
4755,[0.25304727],1
4756,[0.30157654],1
4757,[0.22841023],1
4758,[0.28338499],1
4759,[0.29487008],1
4760,[0.24145606],1
4761,[0.2710852],1
4762,[0.16485061],1
4763,[0.25992542],1
4764,[0.3444852],1
4765,[0.21203673],1
4766,[0.29984645],1
4767,[0.2982648],1
4768,[0.2705724],1
4769,[0.27433658],1
4770,[0.23341587],1
4771,[0.39943568],1
4772,[0.38746506],1
4773,[0.39864111],1
4774,[0.42978881],1
4775,[0.44957128],1
4776,[0.48561805],1
4777,[0.36948691],1
4778,[0.62282776],1
4779,[0.36098235],1
4780,[0.39591917],1
4781,[0.42273445],1
4782,[0.37099109],1
4783,[0.45047855],1
4784,[0.64035211],1
4785,[0.41220779],1
4786,[0.48305179],1
4787,[0.63401535],1
4788,[0.46807162],1
4789,[0.46354736],1
4790,[0.55288616],1
4791,[0.45591144],1
4792,[0.42244231],1
4793,[0.70207477],1
4794,[0.45267925],1
4795,[0.37993921],1
4796,[0.42902338],1
4797,[0.2874009],1
4798,[0.40799278],1
4799,[0.39458451],1
4800,[0.35586257],1
4801,[0.46146875],1
4802,[0.36529846],1
4803,[0.43162584],1
4804,[0.39933358],1
4805,[0.62903974],1
4806,[0.47378826],1
4807,[0.48941071],1
4808,[0.56888396],1
4809,[0.46780535],1
4810,[0.39432068],1
4811,[0.44755415],1
4812,[0.47186866],1
4813,[0.45161448],1
4814,[0.59158746],1
4815,[0.51988924],1
4816,[0.48442704],1
4817,[0.43150669],1
4818,[0.37863981],1
4819,[0.51576584],1
4820,[0.40183066],1
4821,[0.7266499],1
4822,[0.60920827],1
4823,[0.47305678],1
4824,[0.44725081],1
4825,[0.66879534],1
4826,[0.48423116],1
4827,[0.91856201],1
4828,[0.59602764],1
4829,[0.47492879],1
4830,[0.76622236],1
4831,[1.06617825],1
4832,[0.40860305],1
4833,[0.48334041],1
4834,[0.857183],1
4835,[0.37588711],1
4836,[1.03453815],1
4837,[0.60616535],1
4838,[0.46139796],1
4839,[0.57169212],1
4840,[0.87361139],1
4841,[0.93890541],1
4842,[0.53609826],1
4843,[0.4539384],1
4844,[0.47317467],1
4845,[0.4618811],1
4846,[0.43670411],1
4847,[0.40350046],1
4848,[0.688286],1
4849,[0.4735226],1
4850,[0.8540701],1
4851,[0.90020121],1
4852,[0.34532648],1
4853,[0.26125171],1
4854,[0.51192116],1
4855,[0.5441164],1
4856,[0.52172862],1
4857,[0.8438809],1
4858,[0.85553041],1
4859,[0.68337285],1
4860,[0.43138672],1
