,scores,labels
2143,[[0.27838886]],0
2144,[[0.25896642]],0
2145,[[0.53577839]],1
2146,[[0.40573222]],1
2147,[[0.2798522]],1
2148,[[0.2877642]],1
2149,[[0.32745018]],0
2150,[[0.34172987]],0
2151,[[0.26804568]],0
2152,[[0.29942685]],0
2153,[[0.51420446]],0
2154,[[0.2846904]],0
2155,[[0.47008208]],0
2156,[[0.26727893]],0
2157,[[0.30523701]],0
2158,[[0.32044139]],0
2159,[[0.36436475]],0
2160,[[0.23819679]],0
2161,[[0.22602249]],0
2162,[[0.32561575]],0
2163,[[0.26575147]],0
2164,[[0.20725902]],0
2165,[[0.30796917]],0
2166,[[0.23220003]],0
2167,[[0.30810944]],0
2168,[[0.3225442]],0
2169,[[0.39631519]],0
2170,[[0.21136587]],0
2171,[[0.27222079]],0
2172,[[0.32867948]],0
2173,[[0.32329191]],0
2174,[[0.3286441]],0
2175,[[0.30184974]],0
2176,[[0.32925747]],0
2177,[[0.27421618]],0
2178,[[0.27029602]],0
2179,[[0.35093145]],0
2180,[[0.28835658]],0
2181,[[0.3207323]],0
2182,[[0.30275599]],0
2183,[[0.36337605]],0
2184,[[0.40971003]],0
2185,[[0.37768573]],0
2186,[[0.24779661]],0
2187,[[0.29462618]],0
2188,[[0.32956109]],0
2189,[[0.3911463]],0
2190,[[0.27575974]],0
2191,[[0.4226214]],0
2192,[[0.42841288]],0
2193,[[0.34232541]],0
2194,[[0.54141777]],0
2195,[[0.41325885]],0
2196,[[0.26475075]],0
2197,[[0.27889182]],0
2198,[[0.35417893]],0
2199,[[0.28370241]],0
2200,[[0.26676217]],0
2201,[[0.28319023]],0
2202,[[0.26653136]],0
2203,[[0.31859322]],0
2204,[[0.23380619]],0
2205,[[0.20823016]],0
2206,[[0.24827262]],0
2207,[[0.2307002]],0
2208,[[0.23857437]],0
2209,[[0.44844043]],0
2210,[[0.28765798]],0
2211,[[0.38990739]],0
2212,[[0.37000518]],0
2213,[[0.3504126]],0
2214,[[0.37248599]],0
2215,[[0.28603774]],0
2216,[[0.40182572]],0
2217,[[0.30863607]],0
2218,[[0.31704933]],0
2219,[[0.32329714]],0
2220,[[0.29668725]],0
2221,[[0.28203083]],0
2222,[[0.3736689]],0
2223,[[0.22006327]],0
2224,[[0.26081653]],0
2225,[[0.31836376]],0
2226,[[0.30510559]],0
2227,[[0.30234415]],0
2228,[[0.34384061]],0
2229,[[0.47112293]],0
2230,[[0.23909676]],0
2231,[[0.30909451]],0
2232,[[0.37444234]],0
2233,[[0.4038526]],0
2234,[[0.3022694]],0
2235,[[0.23912121]],0
2236,[[0.16599193]],0
2237,[[0.19740136]],0
2238,[[0.20090228]],0
2239,[[0.2792066]],0
2240,[[0.19301722]],0
2241,[[0.1808569]],0
2242,[[0.24416974]],0
2243,[[0.20960712]],0
2244,[[0.22103201]],0
2245,[[0.22036838]],0
2246,[[0.30234862]],0
2247,[[0.325808]],0
2248,[[0.22543018]],0
2249,[[0.22397921]],0
2250,[[0.2793723]],0
2251,[[0.28235444]],0
2252,[[0.36055919]],0
2253,[[0.33644052]],0
2254,[[0.33192972]],0
2255,[[0.36163191]],0
2256,[[0.25287466]],0
2257,[[0.28831074]],0
2258,[[0.32731586]],0
2259,[[0.23269998]],0
2260,[[0.22044991]],0
2261,[[0.21924019]],0
2262,[[0.21654019]],0
2263,[[0.23574732]],0
2264,[[0.31728531]],0
2265,[[0.24073363]],0
2266,[[0.47991923]],0
2267,[[0.31531486]],0
2268,[[0.32855543]],0
2269,[[0.36671681]],0
2270,[[0.40814051]],0
2271,[[0.36316473]],0
2272,[[0.41170292]],0
2273,[[0.3213666]],0
2274,[[0.26188764]],0
2275,[[0.39342389]],0
2276,[[0.34012364]],0
2277,[[0.30241703]],0
2278,[[0.32712595]],0
2279,[[0.5484185]],1
2280,[[0.29837186]],1
2281,[[0.24847117]],1
2282,[[0.52331145]],0
2283,[[0.33290266]],0
2284,[[0.28193951]],0
2285,[[0.44024613]],0
2286,[[0.43371029]],0
2287,[[0.29914847]],0
2288,[[0.50317274]],0
2289,[[0.24419819]],0
2290,[[0.30747209]],0
2291,[[0.37362632]],0
2292,[[0.35543201]],0
2293,[[0.25461169]],0
2294,[[0.2264455]],0
2295,[[0.29034612]],0
2296,[[0.29070014]],0
2297,[[0.26506582]],0
2298,[[0.32075974]],0
2299,[[0.29062073]],0
2300,[[0.33694358]],0
2301,[[0.30779238]],0
2302,[[0.54604315]],0
2303,[[0.25236172]],0
2304,[[0.28109411]],0
2305,[[0.42443854]],0
2306,[[0.33887055]],0
2307,[[0.35368741]],0
2308,[[0.38467678]],0
2309,[[0.35507026]],0
2310,[[0.28711982]],0
2311,[[0.33261743]],0
2312,[[0.31464317]],0
2313,[[0.27505863]],0
2314,[[0.35418167]],0
2315,[[0.30126875]],0
2316,[[0.36052613]],0
2317,[[0.46901248]],0
2318,[[0.32681018]],0
2319,[[0.27206505]],0
2320,[[0.31015343]],0
2321,[[0.37464752]],0
2322,[[0.40736923]],0
2323,[[0.25266994]],0
2324,[[0.38387643]],0
2325,[[0.40646036]],0
2326,[[0.39994628]],0
2327,[[0.42040113]],0
2328,[[0.49454804]],0
2329,[[0.29422232]],0
2330,[[0.3141569]],0
2331,[[0.39302843]],0
2332,[[0.3458953]],0
2333,[[0.31460793]],0
2334,[[0.25460556]],0
2335,[[0.30373954]],0
2336,[[0.37915708]],0
2337,[[0.27189029]],0
2338,[[0.21116837]],0
2339,[[0.29719751]],0
2340,[[0.29313343]],0
2341,[[0.2618594]],0
2342,[[0.40041646]],0
2343,[[0.30764468]],0
2344,[[0.37671675]],0
2345,[[0.34596944]],0
2346,[[0.3791242]],0
2347,[[0.36509453]],0
2348,[[0.30051064]],0
2349,[[0.44463506]],0
2350,[[0.31353138]],0
2351,[[0.32416045]],0
2352,[[0.33071595]],0
2353,[[0.28795278]],0
2354,[[0.27804292]],0
2355,[[0.28715606]],0
2356,[[0.26873766]],0
2357,[[0.2976753]],0
2358,[[0.3106723]],0
2359,[[0.33167066]],0
2360,[[0.37819625]],0
2361,[[0.31015396]],0
2362,[[0.40935931]],0
2363,[[0.2261641]],0
2364,[[0.32845384]],0
2365,[[0.35461098]],0
2366,[[0.39543943]],0
2367,[[0.32825104]],0
2368,[[0.27300741]],0
2369,[[0.18540728]],0
2370,[[0.21522165]],0
2371,[[0.20242171]],0
2372,[[0.27257128]],0
2373,[[0.18373694]],0
2374,[[0.17644552]],0
2375,[[0.26472735]],0
2376,[[0.23614343]],0
2377,[[0.33860135]],0
2378,[[0.25394416]],0
2379,[[0.35100812]],0
2380,[[0.29609636]],0
2381,[[0.24614904]],0
2382,[[0.24705852]],0
2383,[[0.27174641]],0
2384,[[0.37062211]],0
2385,[[0.41326496]],0
2386,[[0.42236753]],0
2387,[[0.28426818]],0
2388,[[0.29138227]],0
2389,[[0.22218421]],0
2390,[[0.26403004]],0
2391,[[0.32951276]],0
2392,[[0.29935318]],0
2393,[[0.35552337]],0
2394,[[0.31960204]],0
2395,[[0.22165668]],0
2396,[[0.26321729]],0
2397,[[0.20784718]],0
2398,[[0.27843227]],0
2399,[[0.30968827]],0
2400,[[0.28956424]],0
2401,[[0.2812714]],0
2402,[[0.25603269]],0
2403,[[0.23707475]],0
2404,[[0.23264848]],0
2405,[[0.23356068]],0
2406,[[0.20943627]],0
2407,[[0.29237258]],0
2408,[[0.32961415]],0
2409,[[0.23757972]],0
2410,[[0.22122237]],0
2411,[[0.23845039]],0
2412,[[0.26844333]],1
2413,[[0.29247536]],1
2414,[[0.23444592]],0
2415,[[0.2399672]],0
2416,[[0.38416861]],0
2417,[[0.30248969]],0
2418,[[0.28061746]],0
2419,[[0.24623906]],0
2420,[[0.23986415]],0
2421,[[0.16932826]],0
2422,[[0.24095795]],0
2423,[[0.25869547]],0
2424,[[0.245149]],0
2425,[[0.22874076]],0
2426,[[0.17507182]],0
2427,[[0.43693275]],0
2428,[[0.24996521]],0
2429,[[0.19130112]],0
2430,[[0.24853578]],0
2431,[[0.24956257]],0
2432,[[0.27864821]],0
2433,[[0.26376738]],0
2434,[[0.22183479]],0
2435,[[0.21330221]],0
2436,[[0.41309191]],0
2437,[[0.26384535]],0
2438,[[0.29741269]],0
2439,[[0.29178112]],0
2440,[[0.29636733]],0
2441,[[0.30683778]],0
2442,[[0.19388396]],0
2443,[[0.26072418]],0
2444,[[0.36595092]],0
2445,[[0.20068035]],0
2446,[[0.23118038]],0
2447,[[0.24103473]],0
2448,[[0.25643226]],0
2449,[[0.31005518]],0
2450,[[0.26728374]],0
2451,[[0.24502635]],0
2452,[[0.21585156]],0
2453,[[0.27366894]],0
2454,[[0.2989751]],0
2455,[[0.19884953]],0
2456,[[0.46650738]],0
2457,[[0.27471047]],0
2458,[[0.25919993]],0
2459,[[0.24465159]],0
2460,[[0.25292047]],0
2461,[[0.23371931]],0
2462,[[0.32408502]],0
2463,[[0.32251392]],0
2464,[[0.22409061]],0
2465,[[0.19599491]],0
2466,[[0.21113327]],0
2467,[[0.33914743]],0
2468,[[0.20876823]],0
2469,[[0.22078964]],0
2470,[[0.1918891]],0
2471,[[0.25375416]],0
2472,[[0.21986545]],0
2473,[[0.21203071]],0
2474,[[0.30533747]],0
2475,[[0.32185461]],0
2476,[[0.36987966]],0
2477,[[0.26064255]],0
2478,[[0.28555728]],0
2479,[[0.26013996]],0
2480,[[0.21343418]],0
2481,[[0.2655321]],0
2482,[[0.28353203]],0
2483,[[0.27830672]],0
2484,[[0.27164431]],0
2485,[[0.23648967]],0
2486,[[0.21285134]],0
2487,[[0.32114183]],0
2488,[[0.2499207]],0
2489,[[0.20133361]],0
2490,[[0.22702442]],0
2491,[[0.24427565]],0
2492,[[0.25550645]],0
2493,[[0.26347982]],0
2494,[[0.22622648]],0
2495,[[0.20680119]],0
2496,[[0.48882485]],0
2497,[[0.24061228]],0
2498,[[0.2729732]],0
2499,[[0.23916798]],0
2500,[[0.20438504]],0
2501,[[0.17754453]],0
2502,[[0.21320841]],0
2503,[[0.27614715]],0
2504,[[0.1992518]],0
2505,[[0.19035284]],0
2506,[[0.19273571]],0
2507,[[0.21741303]],0
2508,[[0.1878761]],0
2509,[[0.20063113]],0
2510,[[0.1626673]],0
2511,[[0.30837209]],0
2512,[[0.2237933]],0
2513,[[0.21284561]],0
2514,[[0.19799796]],0
2515,[[0.24238036]],0
2516,[[0.2638629]],0
2517,[[0.2728784]],0
2518,[[0.2382059]],0
2519,[[0.25968425]],0
2520,[[0.20275675]],0
2521,[[0.21386697]],0
2522,[[0.24514013]],0
2523,[[0.39996264]],0
2524,[[0.21637954]],0
2525,[[0.2104554]],0
2526,[[0.18908225]],0
2527,[[0.15554252]],0
2528,[[0.23819911]],0
2529,[[0.30200851]],0
2530,[[0.27820579]],0
2531,[[0.39264556]],0
2532,[[0.34914247]],0
2533,[[0.44216801]],0
2534,[[0.3708273]],0
2535,[[0.39057024]],0
2536,[[0.52211725]],0
2537,[[0.28570636]],0
2538,[[0.48257892]],0
2539,[[0.39485705]],0
2540,[[0.46782122]],0
2541,[[0.42825408]],0
2542,[[0.42443512]],0
2543,[[0.38238662]],0
2544,[[0.35106925]],0
2545,[[0.30951664]],0
2546,[[0.34308898]],1
2547,[[0.42420369]],1
2548,[[0.49024524]],1
2549,[[0.40956455]],1
2550,[[0.44872258]],0
2551,[[0.35315446]],0
2552,[[0.480578]],0
2553,[[0.48633313]],0
2554,[[0.34309364]],0
2555,[[0.3957686]],0
2556,[[0.36252071]],0
2557,[[0.37585017]],0
2558,[[0.31064693]],0
2559,[[0.391885]],0
2560,[[0.2916643]],0
2561,[[0.37768408]],0
2562,[[0.29228613]],0
2563,[[0.4598748]],0
2564,[[0.42368036]],0
2565,[[0.2496024]],0
2566,[[0.30376249]],0
2567,[[0.243843]],0
2568,[[0.30505011]],0
2569,[[0.35881248]],0
2570,[[0.37523039]],0
2571,[[0.3840045]],0
2572,[[0.33636757]],0
2573,[[0.37692163]],0
2574,[[0.35221241]],0
2575,[[0.35222495]],0
2576,[[0.51637197]],0
2577,[[0.34634592]],0
2578,[[0.37963613]],0
2579,[[0.39983683]],0
2580,[[0.43594293]],0
2581,[[0.52630864]],0
2582,[[0.39641672]],0
2583,[[0.49753333]],0
2584,[[0.32474534]],0
2585,[[0.46992086]],0
2586,[[0.5328586]],0
2587,[[0.37794295]],0
2588,[[0.3462448]],0
2589,[[0.42282955]],0
2590,[[0.31158847]],0
2591,[[0.39830451]],0
2592,[[0.37731668]],0
2593,[[0.32527943]],0
2594,[[0.39750725]],0
2595,[[0.48228984]],0
2596,[[0.49190428]],0
2597,[[0.49388239]],0
2598,[[0.33723111]],0
2599,[[0.46619971]],0
2600,[[0.30898621]],0
2601,[[0.31088761]],0
2602,[[0.32617284]],0
2603,[[0.35322466]],0
2604,[[0.34211359]],0
2605,[[0.42264379]],0
2606,[[0.4058016]],0
2607,[[0.40774627]],0
2608,[[0.4633304]],0
2609,[[0.4156366]],0
2610,[[0.35683499]],0
2611,[[0.38628452]],0
2612,[[0.37515619]],0
2613,[[0.38683908]],0
2614,[[0.42685331]],0
2615,[[0.42773541]],0
2616,[[0.3878924]],0
2617,[[0.44283022]],0
2618,[[0.41544367]],0
2619,[[0.34984117]],0
2620,[[0.4560811]],0
2621,[[0.41072152]],0
2622,[[0.40717553]],0
2623,[[0.3510887]],0
2624,[[0.33847009]],0
2625,[[0.31467744]],0
2626,[[0.52552663]],0
2627,[[0.35894846]],0
2628,[[0.31567604]],0
2629,[[0.35224179]],0
2630,[[0.4009483]],0
2631,[[0.25694893]],0
2632,[[0.32165178]],0
2633,[[0.320698]],0
2634,[[0.31513382]],0
2635,[[0.30532918]],0
2636,[[0.31322959]],0
2637,[[0.25173222]],0
2638,[[0.31304931]],0
2639,[[0.29121434]],0
2640,[[0.38534792]],0
2641,[[0.49065143]],0
2642,[[0.35479431]],0
2643,[[0.34871845]],0
2644,[[0.43407973]],0
2645,[[0.32770173]],0
2646,[[0.46642129]],0
2647,[[0.39955035]],0
2648,[[0.54883267]],0
2649,[[0.46072684]],0
2650,[[0.39974089]],0
2651,[[0.35985119]],0
2652,[[0.31794125]],0
2653,[[0.37791963]],0
2654,[[0.29421466]],0
2655,[[0.44159846]],0
2656,[[0.38942558]],0
2657,[[0.27916148]],0
2658,[[0.38226743]],0
2659,[[0.39985906]],0
2660,[[0.29619762]],0
2661,[[0.26982871]],0
2662,[[0.48549237]],0
2663,[[0.34847654]],0
2664,[[0.50022718]],0
2665,[[0.42057676]],0
2666,[[0.43546299]],0
2667,[[0.34412098]],0
2668,[[0.33888215]],0
2669,[[0.33797461]],0
2670,[[0.34324923]],0
2671,[[0.44279316]],0
2672,[[0.4188824]],0
2673,[[0.32743993]],0
2674,[[0.45887379]],0
2675,[[0.33828665]],0
2676,[[0.30626271]],0
2677,[[0.53426059]],1
2678,[[0.39804977]],1
2679,[[0.48987788]],1
2680,[[0.33368417]],0
2681,[[0.34476577]],0
2682,[[0.28630953]],0
2683,[[0.35807608]],0
2684,[[0.39074556]],0
2685,[[0.41062837]],0
2686,[[0.32335658]],0
2687,[[0.29225283]],0
2688,[[0.30882721]],0
2689,[[0.37496594]],0
2690,[[0.34399014]],0
2691,[[0.42286399]],0
2692,[[0.28757203]],0
2693,[[0.50450123]],0
2694,[[0.4916802]],0
2695,[[0.27585351]],0
2696,[[0.31885991]],0
2697,[[0.26207119]],0
2698,[[0.36410988]],0
2699,[[0.3785451]],0
2700,[[0.43799189]],0
2701,[[0.39345577]],0
2702,[[0.37936801]],0
2703,[[0.32441267]],0
2704,[[0.38303203]],0
2705,[[0.39974672]],0
2706,[[0.33621156]],0
2707,[[0.3376162]],0
2708,[[0.39356305]],0
2709,[[0.44629261]],0
2710,[[0.51804569]],0
2711,[[0.43096215]],0
2712,[[0.34279221]],0
2713,[[0.39826162]],0
2714,[[0.35391102]],0
2715,[[0.48367821]],0
2716,[[0.32206155]],0
2717,[[0.4154458]],0
2718,[[0.37041218]],0
2719,[[0.45848222]],0
2720,[[0.28410554]],0
2721,[[0.35099894]],0
2722,[[0.31035771]],0
2723,[[0.34507109]],0
2724,[[0.43631057]],0
2725,[[0.45303943]],0
2726,[[0.40956875]],0
2727,[[0.36191469]],0
2728,[[0.30633323]],0
2729,[[0.43750882]],0
2730,[[0.3343916]],0
2731,[[0.2775677]],0
2732,[[0.36089193]],0
2733,[[0.4274196]],0
2734,[[0.32001085]],0
2735,[[0.43513041]],0
2736,[[0.34826593]],0
2737,[[0.45538044]],0
2738,[[0.48614931]],0
2739,[[0.43780807]],0
2740,[[0.38163391]],0
2741,[[0.33034052]],0
2742,[[0.36469428]],0
2743,[[0.37838653]],0
2744,[[0.4090057]],0
2745,[[0.39826256]],0
2746,[[0.39621495]],0
2747,[[0.32807856]],0
2748,[[0.35396271]],0
2749,[[0.40448334]],0
2750,[[0.32222121]],0
2751,[[0.29407229]],0
2752,[[0.32473001]],0
2753,[[0.35584643]],0
2754,[[0.35367284]],0
2755,[[0.29247487]],0
2756,[[0.33063484]],0
2757,[[0.37083781]],0
2758,[[0.37845626]],0
2759,[[0.34625122]],0
2760,[[0.40835906]],0
2761,[[0.35487656]],0
2762,[[0.26612108]],0
2763,[[0.31323118]],0
2764,[[0.25913435]],0
2765,[[0.31106499]],0
2766,[[0.24520726]],0
2767,[[0.2215666]],0
2768,[[0.29261087]],0
2769,[[0.34168486]],0
2770,[[0.4263222]],0
2771,[[0.3924771]],0
2772,[[0.40508395]],0
2773,[[0.39451405]],0
2774,[[0.31938582]],0
2775,[[0.33463872]],0
2776,[[0.30720086]],0
2777,[[0.34630131]],0
2778,[[0.52622785]],0
2779,[[0.52558115]],0
2780,[[0.40476669]],0
2781,[[0.31095007]],0
2782,[[0.28258743]],0
2783,[[0.32417314]],0
2784,[[0.32982042]],0
2785,[[0.37378856]],0
2786,[[0.39311474]],0
2787,[[0.32030279]],0
2788,[[0.25264977]],0
2789,[[0.30625877]],0
2790,[[0.30087413]],0
2791,[[0.30853445]],0
2792,[[0.41167962]],0
2793,[[0.36421049]],0
2794,[[0.39731581]],0
2795,[[0.39296666]],0
2796,[[0.3371331]],0
2797,[[0.44260347]],0
2798,[[0.28596064]],0
2799,[[0.44529025]],0
2800,[[0.40799242]],0
2801,[[0.43869069]],0
2802,[[0.44401353]],0
2803,[[0.47741592]],0
2804,[[0.36453048]],0
2805,[[0.26757362]],0
2806,[[0.35956141]],0
2807,[[0.29448926]],0
2808,[[0.32095146]],0
2809,[[0.34131294]],0
2810,[[0.30784581]],1
2811,[[0.48076081]],1
2812,[[0.6646552]],1
2813,[[0.35168979]],1
2814,[[0.39542205]],0
2815,[[0.39545655]],0
2816,[[0.340975]],0
2817,[[0.32759476]],0
2818,[[0.34828597]],0
2819,[[0.35860227]],0
2820,[[0.33637722]],0
2821,[[0.26363445]],0
2822,[[0.35962688]],0
2823,[[0.34856118]],0
2824,[[0.26850223]],0
2825,[[0.34289821]],0
2826,[[0.23764017]],0
2827,[[0.32414559]],0
2828,[[0.4767742]],0
2829,[[0.42578831]],0
2830,[[0.41279487]],0
2831,[[0.42331851]],0
2832,[[0.36688718]],0
2833,[[0.33927088]],0
2834,[[0.35408951]],0
2835,[[0.33885646]],0
2836,[[0.31529332]],0
2837,[[0.31184975]],0
2838,[[0.32912673]],0
2839,[[0.42435498]],0
2840,[[0.45311739]],0
2841,[[0.36899758]],0
2842,[[0.43237612]],0
2843,[[0.34686632]],0
2844,[[0.48641955]],0
2845,[[0.47851965]],0
2846,[[0.37116239]],0
2847,[[0.36256769]],0
2848,[[0.40000597]],0
2849,[[0.29593879]],0
2850,[[0.37073126]],0
2851,[[0.45385862]],0
2852,[[0.36160594]],0
2853,[[0.41607476]],0
2854,[[0.41178075]],0
2855,[[0.34988757]],0
2856,[[0.3957555]],0
2857,[[0.30554059]],0
2858,[[0.32242792]],0
2859,[[0.35956328]],0
2860,[[0.33660727]],0
2861,[[0.30680745]],0
2862,[[0.2858317]],0
2863,[[0.39709988]],0
2864,[[0.39437891]],0
2865,[[0.42234159]],0
2866,[[0.40013751]],0
2867,[[0.43973695]],0
2868,[[0.4313825]],0
2869,[[0.38068452]],0
2870,[[0.37572754]],0
2871,[[0.33559949]],0
2872,[[0.38594224]],0
2873,[[0.41519217]],0
2874,[[0.40995557]],0
2875,[[0.32672201]],0
2876,[[0.37899727]],0
2877,[[0.36288183]],0
2878,[[0.30273773]],0
2879,[[0.56485289]],0
2880,[[0.44399338]],0
2881,[[0.41973973]],0
2882,[[0.37607102]],0
2883,[[0.33504129]],0
2884,[[0.33364513]],0
2885,[[0.45892581]],0
2886,[[0.34285771]],0
2887,[[0.29593268]],0
2888,[[0.33731591]],0
2889,[[0.37366284]],0
2890,[[0.27436292]],0
2891,[[0.33151553]],0
2892,[[0.30976001]],0
2893,[[0.28663564]],0
2894,[[0.31616405]],0
2895,[[0.33671752]],0
2896,[[0.27321495]],0
2897,[[0.30290221]],0
2898,[[0.29453261]],0
2899,[[0.34446412]],0
2900,[[0.35403032]],0
2901,[[0.38450016]],0
2902,[[0.29032483]],0
2903,[[0.33917666]],0
2904,[[0.33882819]],0
2905,[[0.40601627]],0
2906,[[0.26670236]],0
2907,[[0.40455279]],0
2908,[[0.40378232]],0
2909,[[0.30864091]],0
2910,[[0.29390657]],0
2911,[[0.33282077]],0
2912,[[0.32016749]],0
2913,[[0.31170074]],0
2914,[[0.30585163]],0
2915,[[0.3107103]],0
2916,[[0.27933802]],0
2917,[[0.28061319]],0
2918,[[0.32378433]],0
2919,[[0.27202852]],0
2920,[[0.24303716]],0
2921,[[0.37748278]],0
2922,[[0.31780735]],0
2923,[[0.37059265]],0
2924,[[0.36680127]],0
2925,[[0.31262546]],0
2926,[[0.39226873]],0
2927,[[0.26768488]],0
2928,[[0.40782938]],0
2929,[[0.30990824]],0
2930,[[0.34012367]],0
2931,[[0.41564413]],0
2932,[[0.44709492]],0
2933,[[0.39531801]],0
2934,[[0.24392814]],0
2935,[[0.30459589]],0
2936,[[0.22336558]],0
2937,[[0.34133626]],0
2938,[[0.27520492]],0
2939,[[0.285911]],1
2940,[[0.56078806]],1
2941,[[0.30322996]],1
2942,[[0.30648714]],0
2943,[[0.27073245]],0
2944,[[0.34430003]],0
2945,[[0.2796709]],0
2946,[[0.24059424]],0
2947,[[0.25494669]],0
2948,[[0.36717203]],0
2949,[[0.23308969]],0
2950,[[0.30664042]],0
2951,[[0.2910225]],0
2952,[[0.22062426]],0
2953,[[0.31192377]],0
2954,[[0.20742428]],0
2955,[[0.29334686]],0
2956,[[0.34202009]],0
2957,[[0.35917372]],0
2958,[[0.37099128]],0
2959,[[0.34963254]],0
2960,[[0.30210159]],0
2961,[[0.28670195]],0
2962,[[0.27206562]],0
2963,[[0.32445326]],0
2964,[[0.27919641]],0
2965,[[0.26097482]],0
2966,[[0.26614056]],0
2967,[[0.3973904]],0
2968,[[0.47505281]],0
2969,[[0.35863746]],0
2970,[[0.44997061]],0
2971,[[0.30087014]],0
2972,[[0.38683557]],0
2973,[[0.5518299]],0
2974,[[0.29818831]],0
2975,[[0.28045237]],0
2976,[[0.38339038]],0
2977,[[0.29145714]],0
2978,[[0.29749634]],0
2979,[[0.36942596]],0
2980,[[0.31737619]],0
2981,[[0.33197802]],0
2982,[[0.33930578]],0
2983,[[0.29547865]],0
2984,[[0.42957883]],0
2985,[[0.27386718]],0
2986,[[0.25950789]],0
2987,[[0.34577948]],0
2988,[[0.34191333]],0
2989,[[0.30628456]],0
2990,[[0.25604525]],0
2991,[[0.34322042]],0
2992,[[0.33203869]],0
2993,[[0.32004429]],0
2994,[[0.32847811]],0
2995,[[0.33932296]],0
2996,[[0.35516514]],0
2997,[[0.3791365]],0
2998,[[0.51988834]],0
2999,[[0.37531915]],0
3000,[[0.33408638]],0
3001,[[0.42360771]],0
3002,[[0.34796998]],0
3003,[[0.30824283]],0
3004,[[0.34677282]],0
3005,[[0.38238323]],0
3006,[[0.28034967]],0
3007,[[0.43026065]],0
3008,[[0.41917335]],0
3009,[[0.38509008]],0
3010,[[0.36181197]],0
3011,[[0.31243274]],0
3012,[[0.2654101]],0
3013,[[0.41730208]],0
3014,[[0.28061075]],0
3015,[[0.23562079]],0
3016,[[0.26879032]],0
3017,[[0.34950866]],0
3018,[[0.26452571]],0
3019,[[0.25542614]],0
3020,[[0.32001704]],0
3021,[[0.29955054]],0
3022,[[0.24018286]],0
3023,[[0.28067666]],0
3024,[[0.28418249]],0
3025,[[0.2799454]],0
3026,[[0.26178831]],0
3027,[[0.25430113]],0
3028,[[0.36735758]],0
3029,[[0.28603511]],0
3030,[[0.23175451]],0
3031,[[0.32157273]],0
3032,[[0.24227752]],0
3033,[[0.3608485]],0
3034,[[0.31235656]],0
3035,[[0.35404166]],0
3036,[[0.32488659]],0
3037,[[0.27259423]],0
3038,[[0.22518349]],0
3039,[[0.37322815]],0
3040,[[0.34773505]],0
3041,[[0.23547635]],0
3042,[[0.31267914]],0
3043,[[0.29521105]],0
3044,[[0.28021525]],0
3045,[[0.46645567]],0
3046,[[0.33571937]],0
3047,[[0.29432129]],0
3048,[[0.29718914]],0
3049,[[0.45076029]],0
3050,[[0.41052127]],0
3051,[[0.54198475]],0
3052,[[0.3714875]],0
3053,[[0.35336694]],0
3054,[[0.35176023]],0
3055,[[0.45015268]],0
3056,[[0.32774645]],0
3057,[[0.33933385]],0
3058,[[0.41868322]],0
3059,[[0.40798542]],0
3060,[[0.33646568]],0
3061,[[0.41448405]],0
3062,[[0.26379506]],0
3063,[[0.29876782]],0
3064,[[0.30484742]],0
3065,[[0.37427088]],0
3066,[[0.37965136]],0
3067,[[0.34353989]],1
3068,[[0.40357236]],1
3069,[[0.34565717]],0
3070,[[0.28232094]],0
3071,[[0.25984016]],0
3072,[[0.33782414]],0
3073,[[0.28794931]],0
3074,[[0.25151342]],0
3075,[[0.3671983]],0
3076,[[0.30651762]],0
3077,[[0.36155895]],0
3078,[[0.33590834]],0
3079,[[0.40790691]],0
3080,[[0.30379512]],0
3081,[[0.34567256]],0
3082,[[0.47035135]],0
3083,[[0.36697614]],0
3084,[[0.3867596]],0
3085,[[0.36733889]],0
3086,[[0.42497496]],0
3087,[[0.39551556]],0
3088,[[0.39211371]],0
3089,[[0.37189249]],0
3090,[[0.27796587]],0
3091,[[0.40036201]],0
3092,[[0.30221849]],0
3093,[[0.36508847]],0
3094,[[0.44651931]],0
3095,[[0.38850299]],0
3096,[[0.32113644]],0
3097,[[0.34893496]],0
3098,[[0.40625154]],0
3099,[[0.45927175]],0
3100,[[0.33607342]],0
3101,[[0.41394664]],0
3102,[[0.4043188]],0
3103,[[0.38544503]],0
3104,[[0.31387106]],0
3105,[[0.34884476]],0
3106,[[0.32229617]],0
3107,[[0.39219088]],0
3108,[[0.46481493]],0
3109,[[0.34864844]],0
3110,[[0.26861299]],0
3111,[[0.3084821]],0
3112,[[0.33459891]],0
3113,[[0.31528496]],0
3114,[[0.34685696]],0
3115,[[0.27835985]],0
3116,[[0.42136277]],0
3117,[[0.3851039]],0
3118,[[0.34669442]],0
3119,[[0.4044079]],0
3120,[[0.37973696]],0
3121,[[0.47469005]],0
3122,[[0.37539667]],0
3123,[[0.37042313]],0
3124,[[0.36397591]],0
3125,[[0.3639221]],0
3126,[[0.60346416]],0
3127,[[0.3799526]],0
3128,[[0.41895697]],0
3129,[[0.40147906]],0
3130,[[0.29970489]],0
3131,[[0.2994927]],0
3132,[[0.33089594]],0
3133,[[0.31108685]],0
3134,[[0.32226162]],0
3135,[[0.30560182]],0
3136,[[0.3317138]],0
3137,[[0.4675879]],0
3138,[[0.51542167]],0
3139,[[0.32716562]],0
3140,[[0.2920326]],0
3141,[[0.34343542]],0
3142,[[0.30814707]],0
